Row ID,Order ID,Order Date,Dispatch Date,Delivery Mode,Customer ID,Customer Name,Segment,Country/Region,City,State/Province,Sales Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
3263,US-2015-140662,11/17/2015,11/19/2015,First Class,TS-21205,Thomas Seio,Corporate,United States,San Francisco,California,USCA - West,OFF-PA-10003395,Office Supplies,Paper,Xerox 1941,733.95,7,0,352.3
3264,US-2015-140662,11/17/2015,11/19/2015,First Class,TS-21205,Thomas Seio,Corporate,United States,San Francisco,California,USCA - West,OFF-AP-10001242,Office Supplies,Appliances,APC 7 Outlet Network SurgeArrest Surge Protector,241.44,3,0,72.43
3266,US-2015-126571,10/11/2015,10/15/2015,Standard Class,JF-15565,Jill Fjeld,Consumer,United States,Philadelphia,Pennsylvania,USCA - East,OFF-ST-10003816,Office Supplies,Storage,Fellowes High-Stak Drawer Files,281.9,2,0.2,10.57
3267,US-2015-126571,10/11/2015,10/15/2015,Standard Class,JF-15565,Jill Fjeld,Consumer,United States,Philadelphia,Pennsylvania,USCA - East,OFF-EN-10002230,Office Supplies,Envelopes,Airmail Envelopes,201.43,3,0.2,67.98
3268,US-2015-143840,5/22/2015,5/29/2015,Standard Class,EH-14185,Evan Henry,Consumer,United States,Decatur,Alabama,USCA - South,TEC-PH-10002660,Technology,Phones,Nortel Networks T7316 E Nt8 B27,135.98,2,0,34
3269,US-2015-143840,5/22/2015,5/29/2015,Standard Class,EH-14185,Evan Henry,Consumer,United States,Decatur,Alabama,USCA - South,TEC-PH-10003171,Technology,Phones,Plantronics Encore H101 Dual Earpieces Headset,44.95,1,0,12.59
3270,US-2015-115980,7/15/2015,7/19/2015,Standard Class,VW-21775,Victoria Wilson,Corporate,United States,Sioux Falls,South Dakota,USCA - Central,TEC-AC-10003709,Technology,Accessories,Maxell 4.7GB DVD-R 5/Pack,2.97,3,0,1.31
3271,US-2015-115980,7/15/2015,7/19/2015,Standard Class,VW-21775,Victoria Wilson,Corporate,United States,Sioux Falls,South Dakota,USCA - Central,OFF-FA-10000304,Office Supplies,Fasteners,Advantus Push Pins,6.54,3,0,2.68
3277,US-2015-102988,4/5/2015,4/9/2015,Second Class,GM-14695,Greg Maxwell,Corporate,United States,Alexandria,Virginia,USCA - South,OFF-AR-10004757,Office Supplies,Art,Crayola Colored Pencils,22.96,7,0,7.58
3278,US-2015-102988,4/5/2015,4/9/2015,Second Class,GM-14695,Greg Maxwell,Corporate,United States,Alexandria,Virginia,USCA - South,TEC-PH-10001615,Technology,Phones,AT&T CL82213,28.99,1,0,8.41
3279,US-2015-102988,4/5/2015,4/9/2015,Second Class,GM-14695,Greg Maxwell,Corporate,United States,Alexandria,Virginia,USCA - South,OFF-PA-10003349,Office Supplies,Paper,Xerox 1957,12.96,2,0,6.35
3280,US-2015-102988,4/5/2015,4/9/2015,Second Class,GM-14695,Greg Maxwell,Corporate,United States,Alexandria,Virginia,USCA - South,OFF-AR-10000127,Office Supplies,Art,Newell 321,22.96,7,0,6.66
3281,US-2015-102988,4/5/2015,4/9/2015,Second Class,GM-14695,Greg Maxwell,Corporate,United States,Alexandria,Virginia,USCA - South,OFF-SU-10002881,Office Supplies,Supplies,Martin Yale Chadless Opener Electric Letter Opener,4164.05,5,0,83.28
3282,US-2015-117170,9/17/2015,9/24/2015,Standard Class,KT-16465,Kean Takahito,Consumer,United States,Raleigh,North Carolina,USCA - South,TEC-AC-10001109,Technology,Accessories,Logitech Trackman Marble Mouse,47.98,2,0.2,13.2
3283,US-2015-117170,9/17/2015,9/24/2015,Standard Class,KT-16465,Kean Takahito,Consumer,United States,Raleigh,North Carolina,USCA - South,OFF-PA-10000682,Office Supplies,Paper,Xerox 1924,4.62,1,0.2,1.68
3284,US-2015-159478,9/30/2015,10/6/2015,Standard Class,MH-17785,Maya Herman,Corporate,United States,New York City,New York,USCA - East,FUR-FU-10000221,Furniture,Furnishings,"Master Caster Door Stop, Brown",15.24,3,0,5.18
3285,US-2015-103702,9/12/2015,9/17/2015,Standard Class,AF-10885,Art Foster,Consumer,United States,Fairfield,Ohio,USCA - East,OFF-BI-10002429,Office Supplies,Binders,"Premier Elliptical Ring Binder, Black",63.92,7,0.7,-46.88
3293,US-2015-106264,12/26/2015,12/30/2015,Standard Class,CK-12595,Clytie Kelty,Consumer,United States,San Diego,California,USCA - West,OFF-SU-10002189,Office Supplies,Supplies,Acme Rosewood Handle Letter Opener,11.91,3,0,0.12
3294,US-2015-106264,12/26/2015,12/30/2015,Standard Class,CK-12595,Clytie Kelty,Consumer,United States,San Diego,California,USCA - West,FUR-FU-10001852,Furniture,Furnishings,"Eldon Regeneration Recycled Desk Accessories, Smoke",3.48,2,0,1.11
3295,US-2015-138023,8/15/2015,8/18/2015,First Class,KH-16510,Keith Herrera,Consumer,United States,Dallas,Texas,USCA - Central,OFF-BI-10003638,Office Supplies,Binders,GBC Durable Plastic Covers,30.96,8,0.8,-52.63
3300,US-2015-159926,11/18/2015,11/22/2015,Standard Class,CS-11950,Carlos Soltero,Consumer,United States,Philadelphia,Pennsylvania,USCA - East,OFF-BI-10003656,Office Supplies,Binders,Fellowes PB200 Plastic Comb Binding Machine,51,1,0.7,-40.8
3301,US-2015-159926,11/18/2015,11/22/2015,Standard Class,CS-11950,Carlos Soltero,Consumer,United States,Philadelphia,Pennsylvania,USCA - East,OFF-ST-10003656,Office Supplies,Storage,Safco Industrial Wire Shelving,76.79,1,0.2,-16.32
3302,US-2015-159926,11/18/2015,11/22/2015,Standard Class,CS-11950,Carlos Soltero,Consumer,United States,Philadelphia,Pennsylvania,USCA - East,TEC-PH-10001128,Technology,Phones,Motorola Droid Maxx,539.96,6,0.4,-107.99
3303,US-2015-159926,11/18/2015,11/22/2015,Standard Class,CS-11950,Carlos Soltero,Consumer,United States,Philadelphia,Pennsylvania,USCA - East,FUR-FU-10001473,Furniture,Furnishings,"Eldon Executive Woodline II Desk Accessories, Mahogany",60.31,3,0.2,5.28
3304,US-2015-159926,11/18/2015,11/22/2015,Standard Class,CS-11950,Carlos Soltero,Consumer,United States,Philadelphia,Pennsylvania,USCA - East,OFF-BI-10004656,Office Supplies,Binders,Peel & Stick Add-On Corner Pockets,1.94,3,0.7,-1.43
3305,US-2015-104738,12/30/2015,1/1/2016,Second Class,SP-20620,Stefania Perrino,Corporate,United States,Laredo,Texas,USCA - Central,OFF-EN-10004955,Office Supplies,Envelopes,Fashion Color Clasp Envelopes,12.98,3,0.2,4.71
3306,US-2015-104738,12/30/2015,1/1/2016,Second Class,SP-20620,Stefania Perrino,Corporate,United States,Laredo,Texas,USCA - Central,TEC-PH-10002468,Technology,Phones,"Plantronics CS 50-USB - headset - Convertible, Monaural",217.58,2,0.2,19.04
3307,US-2015-104738,12/30/2015,1/1/2016,Second Class,SP-20620,Stefania Perrino,Corporate,United States,Laredo,Texas,USCA - Central,TEC-PH-10000576,Technology,Phones,AT&T 1080 Corded phone,328.78,3,0.2,28.77
3308,US-2015-104738,12/30/2015,1/1/2016,Second Class,SP-20620,Stefania Perrino,Corporate,United States,Laredo,Texas,USCA - Central,OFF-BI-10002160,Office Supplies,Binders,Acco Hanging Data Binders,2.29,3,0.8,-3.66
3309,US-2015-104738,12/30/2015,1/1/2016,Second Class,SP-20620,Stefania Perrino,Corporate,United States,Laredo,Texas,USCA - Central,TEC-AC-10003628,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,47.98,2,0.2,14.4
3313,US-2015-133130,9/27/2015,10/1/2015,Standard Class,TH-21100,Thea Hendricks,Consumer,United States,San Diego,California,USCA - West,FUR-CH-10002602,Furniture,Chairs,DMI Arturo Collection Mission-style Design Wood Chair,603.92,5,0.2,45.29
3314,US-2015-133130,9/27/2015,10/1/2015,Standard Class,TH-21100,Thea Hendricks,Consumer,United States,San Diego,California,USCA - West,OFF-PA-10000675,Office Supplies,Paper,Xerox 1919,81.98,2,0,40.17
3320,US-2015-134551,12/20/2015,12/25/2015,Standard Class,TS-21505,Tony Sayre,Consumer,United States,Columbia,Tennessee,USCA - South,OFF-AP-10004868,Office Supplies,Appliances,Hoover Commercial Soft Guard Upright Vacuum And Disposable Filtration Bags,43.51,7,0.2,3.81
3321,US-2015-134551,12/20/2015,12/25/2015,Standard Class,TS-21505,Tony Sayre,Consumer,United States,Columbia,Tennessee,USCA - South,FUR-CH-10004287,Furniture,Chairs,SAFCO Arco Folding Chair,662.88,3,0.2,74.57
3322,US-2015-134551,12/20/2015,12/25/2015,Standard Class,TS-21505,Tony Sayre,Consumer,United States,Columbia,Tennessee,USCA - South,OFF-PA-10002689,Office Supplies,Paper,Weyerhaeuser First Choice Laser/Copy Paper (20Lb. and 88 Bright),25.92,5,0.2,9.07
3325,US-2015-165309,11/11/2015,11/15/2015,Standard Class,KD-16270,Karen Daniels,Consumer,United States,Houston,Texas,USCA - Central,OFF-BI-10001359,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System,896.99,5,0.8,-1480.03
3326,US-2015-165309,11/11/2015,11/15/2015,Standard Class,KD-16270,Karen Daniels,Consumer,United States,Houston,Texas,USCA - Central,OFF-BI-10001267,Office Supplies,Binders,"Universal Recycled Hanging Pressboard Report Binders, Letter Size",1.23,1,0.8,-1.97
3327,US-2015-165309,11/11/2015,11/15/2015,Standard Class,KD-16270,Karen Daniels,Consumer,United States,Houston,Texas,USCA - Central,OFF-AR-10003582,Office Supplies,Art,"Boston Electric Pencil Sharpener, Model 1818, Charcoal Black",67.56,3,0.2,6.76
3328,US-2015-165309,11/11/2015,11/15/2015,Standard Class,KD-16270,Karen Daniels,Consumer,United States,Houston,Texas,USCA - Central,OFF-PA-10003724,Office Supplies,Paper,"Wirebound Message Book, 4 per Page",21.72,5,0.2,7.87
3329,US-2015-165309,11/11/2015,11/15/2015,Standard Class,KD-16270,Karen Daniels,Consumer,United States,Houston,Texas,USCA - Central,OFF-PA-10001033,Office Supplies,Paper,Xerox 1893,262.34,8,0.2,95.1
3330,US-2015-165309,11/11/2015,11/15/2015,Standard Class,KD-16270,Karen Daniels,Consumer,United States,Houston,Texas,USCA - Central,TEC-PH-10003505,Technology,Phones,Geemarc AmpliPOWER60,148.48,2,0.2,16.7
3331,US-2015-165309,11/11/2015,11/15/2015,Standard Class,KD-16270,Karen Daniels,Consumer,United States,Houston,Texas,USCA - Central,TEC-PH-10004959,Technology,Phones,Classic Ivory Antique Telephone ZL1810,241.18,3,0.2,15.07
3352,US-2015-134733,9/23/2015,9/28/2015,Standard Class,BM-11650,Brian Moss,Corporate,United States,San Diego,California,USCA - West,FUR-BO-10002916,Furniture,Bookcases,"Rush Hierlooms Collection 1"" Thick Stackable Bookcases",436,3,0.2,20.52
3353,US-2015-134733,9/23/2015,9/28/2015,Standard Class,BM-11650,Brian Moss,Corporate,United States,San Diego,California,USCA - West,TEC-PH-10002726,Technology,Phones,netTALK DUO VoIP Telephone Service,83.98,2,0.2,31.49
3354,US-2015-150434,7/19/2015,7/24/2015,Standard Class,CA-12310,Christine Abelman,Corporate,United States,Bristol,Connecticut,USCA - East,TEC-PH-10000895,Technology,Phones,Polycom VVX 310 VoIP phone,359.98,2,0,93.59
3355,US-2015-150434,7/19/2015,7/24/2015,Standard Class,CA-12310,Christine Abelman,Corporate,United States,Bristol,Connecticut,USCA - East,FUR-TA-10004152,Furniture,Tables,"Barricks 18"" x 48"" Non-Folding Utility Table with Bottom Storage Shelf",70.56,1,0.3,-4.03
3356,US-2015-150434,7/19/2015,7/24/2015,Standard Class,CA-12310,Christine Abelman,Corporate,United States,Bristol,Connecticut,USCA - East,OFF-BI-10003694,Office Supplies,Binders,"Avery 3 1/2"" Diskette Storage Pages, 10/Pack",20.88,2,0,9.6
3357,US-2015-150434,7/19/2015,7/24/2015,Standard Class,CA-12310,Christine Abelman,Corporate,United States,Bristol,Connecticut,USCA - East,OFF-BI-10002160,Office Supplies,Binders,Acco Hanging Data Binders,3.81,1,0,1.83
3366,US-2015-115161,1/31/2015,2/2/2015,First Class,LC-17050,Liz Carlisle,Consumer,United States,Mission Viejo,California,USCA - West,FUR-BO-10003966,Furniture,Bookcases,"Sauder Facets Collection Library, Sky Alder Finish",290.67,2,0.2,3.42
3367,US-2015-165379,7/9/2015,7/15/2015,Standard Class,BM-11650,Brian Moss,Corporate,United States,Dallas,Texas,USCA - Central,OFF-PA-10003072,Office Supplies,Paper,"Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream",10.37,2,0.2,3.63
3368,US-2015-165379,7/9/2015,7/15/2015,Standard Class,BM-11650,Brian Moss,Corporate,United States,Dallas,Texas,USCA - Central,OFF-PA-10002245,Office Supplies,Paper,Xerox 1895,14.35,3,0.2,4.49
3392,US-2015-166471,8/9/2015,8/13/2015,Standard Class,MG-17650,Matthew Grinstein,Home Office,United States,Seattle,Washington,USCA - West,TEC-PH-10001530,Technology,Phones,Cisco Unified IP Phone 7945G VoIP phone,1091.17,4,0.2,68.2
3393,US-2015-166471,8/9/2015,8/13/2015,Standard Class,MG-17650,Matthew Grinstein,Home Office,United States,Seattle,Washington,USCA - West,TEC-PH-10000038,Technology,Phones,Jawbone MINI JAMBOX Wireless Bluetooth Speaker,219.17,2,0.2,-43.83
3394,US-2015-105340,11/22/2015,11/25/2015,First Class,EH-14185,Evan Henry,Consumer,United States,Pasadena,Texas,USCA - Central,OFF-BI-10001765,Office Supplies,Binders,Wilson Jones Heavy-Duty Casebound Ring Binders with Metal Hinges,6.93,1,0.8,-11.08
3399,US-2015-102274,11/21/2015,11/26/2015,Standard Class,DH-13075,Dave Hallsten,Corporate,United States,Richmond,Kentucky,USCA - South,TEC-PH-10002923,Technology,Phones,"Logitech B530 USB Headset - headset - Full size, Binaural",36.99,1,0,9.99
3400,US-2015-102274,11/21/2015,11/26/2015,Standard Class,DH-13075,Dave Hallsten,Corporate,United States,Richmond,Kentucky,USCA - South,OFF-PA-10004359,Office Supplies,Paper,Multicolor Computer Printout Paper,629.1,6,0,301.97
3401,US-2015-102274,11/21/2015,11/26/2015,Standard Class,DH-13075,Dave Hallsten,Corporate,United States,Richmond,Kentucky,USCA - South,OFF-ST-10001511,Office Supplies,Storage,Space Solutions Commercial Steel Shelving,193.95,3,0,9.7
3402,US-2015-102274,11/21/2015,11/26/2015,Standard Class,DH-13075,Dave Hallsten,Corporate,United States,Richmond,Kentucky,USCA - South,OFF-AR-10002833,Office Supplies,Art,Newell 322,5.46,3,0,1.47
3406,US-2015-150119,4/23/2015,4/27/2015,Standard Class,LB-16795,Laurel Beltran,Home Office,United States,Columbus,Ohio,USCA - East,FUR-CH-10002965,Furniture,Chairs,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",281.37,2,0.3,-12.06
3407,US-2015-150119,4/23/2015,4/27/2015,Standard Class,LB-16795,Laurel Beltran,Home Office,United States,Columbus,Ohio,USCA - East,FUR-CH-10002965,Furniture,Chairs,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",281.37,2,0.3,-12.06
3408,US-2015-150119,4/23/2015,4/27/2015,Standard Class,LB-16795,Laurel Beltran,Home Office,United States,Columbus,Ohio,USCA - East,OFF-BI-10000145,Office Supplies,Binders,Zipper Ring Binder Pockets,7.49,8,0.7,-5.24
3409,US-2015-150119,4/23/2015,4/27/2015,Standard Class,LB-16795,Laurel Beltran,Home Office,United States,Columbus,Ohio,USCA - East,FUR-FU-10002191,Furniture,Furnishings,G.E. Halogen Desk Lamp Bulbs,22.34,4,0.2,7.82
3442,US-2015-158337,3/11/2015,3/14/2015,Second Class,KA-16525,Kelly Andreada,Consumer,United States,New York City,New York,USCA - East,OFF-PA-10002137,Office Supplies,Paper,"Southworth 100% Résumé Paper, 24lb.",108.92,14,0,49.01
3450,US-2015-168592,9/8/2015,9/14/2015,Standard Class,DP-13390,Dennis Pardue,Home Office,United States,San Francisco,California,USCA - West,OFF-AP-10004785,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Medium Room",56.65,5,0,24.36
3451,US-2015-168592,9/8/2015,9/14/2015,Standard Class,DP-13390,Dennis Pardue,Home Office,United States,San Francisco,California,USCA - West,OFF-ST-10002406,Office Supplies,Storage,Pizazz Global Quick File,14.97,1,0,4.19
3452,US-2015-168592,9/8/2015,9/14/2015,Standard Class,DP-13390,Dennis Pardue,Home Office,United States,San Francisco,California,USCA - West,OFF-FA-10002988,Office Supplies,Fasteners,Ideal Clamps,4.02,2,0,1.97
3453,US-2015-157609,3/16/2015,3/21/2015,Second Class,KN-16705,Kristina Nunn,Home Office,United States,Raleigh,North Carolina,USCA - South,TEC-PH-10002415,Technology,Phones,Polycom VoiceStation 500 Conference phone,471.92,2,0.2,29.5
3478,US-2015-143385,8/31/2015,9/5/2015,Standard Class,SJ-20500,Shirley Jackson,Consumer,United States,Santa Fe,New Mexico,USCA - West,TEC-AC-10001635,Technology,Accessories,KeyTronic KT400U2 - Keyboard - Black,92.52,9,0,18.5
3482,US-2015-124023,4/7/2015,4/10/2015,First Class,PJ-19015,Pauline Johnson,Consumer,United States,Mobile,Alabama,USCA - South,FUR-FU-10004415,Furniture,Furnishings,"Stacking Tray, Side-Loading, Legal, Smoke",8.96,2,0,2.78
3483,US-2015-124688,8/27/2015,8/29/2015,First Class,CC-12610,Corey Catlett,Corporate,United States,Springfield,Virginia,USCA - South,TEC-PH-10000455,Technology,Phones,GE 30522EE2,579.95,5,0,168.19
3484,US-2015-124688,8/27/2015,8/29/2015,First Class,CC-12610,Corey Catlett,Corporate,United States,Springfield,Virginia,USCA - South,FUR-FU-10002456,Furniture,Furnishings,"Master Caster Door Stop, Large Neon Orange",29.12,4,0,12.52
3485,US-2015-124688,8/27/2015,8/29/2015,First Class,CC-12610,Corey Catlett,Corporate,United States,Springfield,Virginia,USCA - South,FUR-TA-10003569,Furniture,Tables,Bretford CR8500 Series Meeting Room Furniture,1202.94,3,0,300.74
3506,US-2015-166863,6/20/2015,6/24/2015,Standard Class,SC-20020,Sam Craven,Consumer,United States,Plano,Texas,USCA - Central,TEC-PH-10000369,Technology,Phones,HTC One Mini,201.58,2,0.2,20.16
3507,US-2015-166863,6/20/2015,6/24/2015,Standard Class,SC-20020,Sam Craven,Consumer,United States,Plano,Texas,USCA - Central,OFF-BI-10000756,Office Supplies,Binders,Storex DuraTech Recycled Plastic Frosted Binders,3.39,4,0.8,-5.09
3508,US-2015-166863,6/20/2015,6/24/2015,Standard Class,SC-20020,Sam Craven,Consumer,United States,Plano,Texas,USCA - Central,FUR-BO-10001608,Furniture,Bookcases,"Hon Metal Bookcases, Black",193.07,4,0.3,-19.87
3509,US-2015-166863,6/20/2015,6/24/2015,Standard Class,SC-20020,Sam Craven,Consumer,United States,Plano,Texas,USCA - Central,OFF-PA-10001166,Office Supplies,Paper,Xerox 2,15.55,3,0.2,5.44
3510,US-2015-166863,6/20/2015,6/24/2015,Standard Class,SC-20020,Sam Craven,Consumer,United States,Plano,Texas,USCA - Central,OFF-PA-10000587,Office Supplies,Paper,"Array Parchment Paper, Assorted Colors",11.65,2,0.2,4.08
3511,US-2015-166863,6/20/2015,6/24/2015,Standard Class,SC-20020,Sam Craven,Consumer,United States,Plano,Texas,USCA - Central,TEC-MA-10001972,Technology,Machines,Okidata C331dn Printer,418.8,2,0.4,-97.72
3512,US-2015-166863,6/20/2015,6/24/2015,Standard Class,SC-20020,Sam Craven,Consumer,United States,Plano,Texas,USCA - Central,OFF-ST-10004123,Office Supplies,Storage,Safco Industrial Wire Shelving System,509.49,7,0.2,-127.37
3533,US-2015-110849,4/18/2015,4/23/2015,Standard Class,JL-15835,John Lee,Consumer,United States,Los Angeles,California,USCA - West,TEC-MA-10002859,Technology,Machines,Ativa MDM8000 8-Sheet Micro-Cut Shredder,287.97,4,0.2,97.19
3534,US-2015-110849,4/18/2015,4/23/2015,Standard Class,JL-15835,John Lee,Consumer,United States,Los Angeles,California,USCA - West,OFF-AR-10002375,Office Supplies,Art,Newell 351,13.12,4,0,3.8
3535,US-2015-110849,4/18/2015,4/23/2015,Standard Class,JL-15835,John Lee,Consumer,United States,Los Angeles,California,USCA - West,OFF-AR-10000657,Office Supplies,Art,"Binney & Smith inkTank Desk Highlighter, Chisel Tip, Yellow, 12/Box",10.75,5,0,3.55
3536,US-2015-110849,4/18/2015,4/23/2015,Standard Class,JL-15835,John Lee,Consumer,United States,Los Angeles,California,USCA - West,OFF-FA-10000134,Office Supplies,Fasteners,"Advantus Push Pins, Aluminum Head",11.62,2,0,3.6
3538,US-2015-158771,5/9/2015,5/9/2015,Same Day,SB-20290,Sean Braxton,Corporate,United States,Henderson,Kentucky,USCA - South,OFF-ST-10000107,Office Supplies,Storage,Fellowes Super Stor/Drawer,83.25,3,0,14.99
3539,US-2015-158771,5/9/2015,5/9/2015,Same Day,SB-20290,Sean Braxton,Corporate,United States,Henderson,Kentucky,USCA - South,OFF-LA-10001641,Office Supplies,Labels,Avery 518,9.45,3,0,4.54
3540,US-2015-158771,5/9/2015,5/9/2015,Same Day,SB-20290,Sean Braxton,Corporate,United States,Henderson,Kentucky,USCA - South,OFF-LA-10003121,Office Supplies,Labels,Avery 506,20.65,5,0,9.5
3541,US-2015-158771,5/9/2015,5/9/2015,Same Day,SB-20290,Sean Braxton,Corporate,United States,Henderson,Kentucky,USCA - South,OFF-PA-10002689,Office Supplies,Paper,Weyerhaeuser First Choice Laser/Copy Paper (20Lb. and 88 Bright),45.36,7,0,21.77
