Row ID,Order ID,Order Year,Order Month,Order Day,Dispatch Year,Dispatch Month,Dispatch Day,Delivery Mode,Customer ID,Customer Name,Segment,City,State/Province,Country\Region,Sales Region,Product ID,Category,Sub-Category,Discount,Product,Sales,Quantity,Profit
1379,MX-2015-147347,2015,10,28,2015,11,1,Standard Class,MR-18820,Millán Rubio,Consumer,Villahermosa,Tabasco,Mexico,LATAM - North,OFF-PA-10004589,Office Supplies,Paper,0.2,"Green Bar Computer Printout Paper, Multicolor",12386.88,6,618.48
1380,MX-2015-147347,2015,10,28,2015,11,1,Standard Class,MR-18820,Millán Rubio,Consumer,Villahermosa,Tabasco,Mexico,LATAM - North,OFF-BI-10004554,Office Supplies,Binders,0,"Avery Index Tab, Clear",281.2,2,36.4
1381,MX-2015-147347,2015,10,28,2015,11,1,Standard Class,MR-18820,Millán Rubio,Consumer,Villahermosa,Tabasco,Mexico,LATAM - North,OFF-BI-10002354,Office Supplies,Binders,0,"Acco Binder, Clear",569.4,3,244.8
1382,BR-2016-150910,2016,4,21,2016,4,22,First Class,GC-15385,Gracia Collado,Consumer,Santana de Parnaíba,São Paulo,Brazil,LATAM - South,OFF-AP-10003334,Office Supplies,Appliances,0,"Cuisinart Coffee Grinder, Silver",152.4,3,60.6
1383,BR-2016-150910,2016,4,21,2016,4,22,First Class,GC-15385,Gracia Collado,Consumer,Santana de Parnaíba,São Paulo,Brazil,LATAM - South,TEC-MA-10004693,Technology,Machines,0.002,"Panasonic Calculator, White",12644.66,5,3014.66
1384,BR-2016-150910,2016,4,21,2016,4,22,First Class,GC-15385,Gracia Collado,Consumer,Santana de Parnaíba,São Paulo,Brazil,LATAM - South,OFF-BI-10003702,Office Supplies,Binders,0,"Wilson Jones Binder Covers, Durable",448.2,3,201.6
1385,BR-2016-150910,2016,4,21,2016,4,22,First Class,GC-15385,Gracia Collado,Consumer,Santana de Parnaíba,São Paulo,Brazil,LATAM - South,OFF-EN-10004051,Office Supplies,Envelopes,0,"Ames Manila Envelope, Set of 50",247.8,1,59.4
1386,BR-2016-150910,2016,4,21,2016,4,22,First Class,GC-15385,Gracia Collado,Consumer,Santana de Parnaíba,São Paulo,Brazil,LATAM - South,OFF-BI-10000620,Office Supplies,Binders,0,"Wilson Jones Index Tab, Economy",258.6,3,4.8
1387,BO-2017-135006,2017,4,30,2017,5,5,Standard Class,RA-20530,Romero Arévalo,Consumer,Trinidad,El Beni,Bolivia,LATAM - South,OFF-BI-10003708,Office Supplies,Binders,0,"Avery Binder, Economy",112.4,1,32.4
1388,BO-2017-135006,2017,4,30,2017,5,5,Standard Class,RA-20530,Romero Arévalo,Consumer,Trinidad,El Beni,Bolivia,LATAM - South,OFF-BI-10002570,Office Supplies,Binders,0,"Cardinal 3-Hole Punch, Clear",478.2,3,119.4
1389,NI-2017-140368,2017,4,13,2017,4,16,First Class,CM-12235,Carlos Marrero,Consumer,Managua,Managua,Nicaragua,LATAM - Central,TEC-CO-10000854,Technology,Copiers,0,"Canon Personal Copier, Color",740.8,2,110.8
1390,NI-2017-140368,2017,4,13,2017,4,16,First Class,CM-12235,Carlos Marrero,Consumer,Managua,Managua,Nicaragua,LATAM - Central,OFF-SU-10001703,Office Supplies,Supplies,0,"Fiskars Box Cutter, High Speed",854.8,2,350.4
1391,NI-2017-140368,2017,4,13,2017,4,16,First Class,CM-12235,Carlos Marrero,Consumer,Managua,Managua,Nicaragua,LATAM - Central,OFF-EN-10003360,Office Supplies,Envelopes,0,"Kraft Mailers, with clear poly window",215.2,2,51.6
1392,BB-2016-104276,2016,4,21,2016,4,21,Same Day,MM-18220,Maya Méndez,Consumer,Bridgetown,San Miguel,Barbados,LATAM - Caribbean,OFF-AR-10002513,Office Supplies,Art,0,"Sanford Sketch Pad, Blue",150.6,3,69
1393,CU-2017-136980,2017,10,27,2017,11,3,Standard Class,VA-21445,Valentina Acuna,Corporate,Las Tunas,Las Tunas,Cuba,LATAM - Caribbean,OFF-BI-10001192,Office Supplies,Binders,0,"Cardinal Binder, Clear",205.8,3,53.4
1394,CU-2017-136980,2017,10,27,2017,11,3,Standard Class,VA-21445,Valentina Acuna,Corporate,Las Tunas,Las Tunas,Cuba,LATAM - Caribbean,OFF-FA-10001530,Office Supplies,Fasteners,0,"Accos Paper Clips, Assorted Sizes",632.4,2,240
1395,CU-2017-136980,2017,10,27,2017,11,3,Standard Class,VA-21445,Valentina Acuna,Corporate,Las Tunas,Las Tunas,Cuba,LATAM - Caribbean,TEC-CO-10004042,Technology,Copiers,0.002,"Brother Wireless Fax, Laser",1292.81,1,554.4092
1396,CU-2017-136980,2017,10,27,2017,11,3,Standard Class,VA-21445,Valentina Acuna,Corporate,Las Tunas,Las Tunas,Cuba,LATAM - Caribbean,TEC-MA-10004897,Technology,Machines,0.002,"StarTech Calculator, White",5035.91,2,1049.508
1397,GT-2018-105907,2018,12,27,2018,12,29,Second Class,KB-17260,Koldo Bernal,Consumer,Mixco,Guatemala,Guatemala,LATAM - Central,OFF-SU-10003115,Office Supplies,Supplies,0,"Acme Scissors, Serrated",8292.2,7,497
1398,CL-2016-105648,2016,2,16,2016,2,18,First Class,LV-18145,Lidia Villaseñor,Consumer,Arica,Arica y Parinacota,Chile,LATAM - South,TEC-CO-10001487,Technology,Copiers,0,"Canon Ink, Digital",3381,7,844.2
1399,MX-2018-166142,2018,12,4,2018,12,10,Standard Class,LC-17965,Lola Crespo,Corporate,Orizaba,Veracruz,Mexico,LATAM - North,OFF-BI-10002354,Office Supplies,Binders,0,"Acco Binder, Clear",189.8,1,81.6
1400,MX-2018-166142,2018,12,4,2018,12,10,Standard Class,LC-17965,Lola Crespo,Corporate,Orizaba,Veracruz,Mexico,LATAM - North,OFF-SU-10001021,Office Supplies,Supplies,0.2,"Fiskars Box Cutter, Serrated",1920,5,-384
1401,MX-2018-166142,2018,12,4,2018,12,10,Standard Class,LC-17965,Lola Crespo,Corporate,Orizaba,Veracruz,Mexico,LATAM - North,OFF-LA-10000508,Office Supplies,Labels,0,"Harbour Creations Round Labels, 5000 Label Set",601.6,4,101.6
1402,MX-2018-166142,2018,12,4,2018,12,10,Standard Class,LC-17965,Lola Crespo,Corporate,Orizaba,Veracruz,Mexico,LATAM - North,OFF-SU-10004435,Office Supplies,Supplies,0.2,"Stiletto Shears, Serrated",742.08,2,-27.92
1403,MX-2018-166142,2018,12,4,2018,12,10,Standard Class,LC-17965,Lola Crespo,Corporate,Orizaba,Veracruz,Mexico,LATAM - North,OFF-ST-10002555,Office Supplies,Storage,0.4,"Eldon Lockers, Industrial",415.68,2,6.88
1404,MX-2018-166142,2018,12,4,2018,12,10,Standard Class,LC-17965,Lola Crespo,Corporate,Orizaba,Veracruz,Mexico,LATAM - North,TEC-AC-10004269,Technology,Accessories,0,"Belkin Memory Card, USB",2225.6,4,132.8
1405,BR-2017-152996,2017,1,20,2017,1,27,Standard Class,QC-20140,Queta Carmona,Corporate,Araguaína,Tocantins,Brazil,LATAM - South,OFF-BI-10003917,Office Supplies,Binders,0,"Wilson Jones 3-Hole Punch, Recycled",886,5,363
1406,BR-2017-152996,2017,1,20,2017,1,27,Standard Class,QC-20140,Queta Carmona,Corporate,Araguaína,Tocantins,Brazil,LATAM - South,OFF-AR-10000307,Office Supplies,Art,0,"Binney & Smith Markers, Easy-Erase",1002.6,3,420.6
1407,BR-2017-152996,2017,1,20,2017,1,27,Standard Class,QC-20140,Queta Carmona,Corporate,Araguaína,Tocantins,Brazil,LATAM - South,OFF-ST-10003835,Office Supplies,Storage,0,"Rogers Folders, Single Width",2401.6,2,696.4
1408,BR-2017-152996,2017,1,20,2017,1,27,Standard Class,QC-20140,Queta Carmona,Corporate,Araguaína,Tocantins,Brazil,LATAM - South,OFF-PA-10004267,Office Supplies,Paper,0,"Enermax Parchment Paper, 8.5 x 11",27512,10,1100
1409,DO-2018-127117,2018,9,25,2018,9,29,Standard Class,MV-18190,Marc Vallejo,Consumer,Santo Domingo,Santo Domingo,Dominican Republic,LATAM - Caribbean,OFF-AR-10002037,Office Supplies,Art,0.2,"Stanley Sketch Pad, Fluorescent",1377.12,3,189.12
1410,NI-2018-106208,2018,6,26,2018,6,30,Standard Class,VH-21640,Víctor Huerta,Consumer,Managua,Managua,Nicaragua,LATAM - Central,OFF-AR-10002783,Office Supplies,Art,0,"Stanley Pencil Sharpener, Water Color",456,5,168
1411,NI-2018-106208,2018,6,26,2018,6,30,Standard Class,VH-21640,Víctor Huerta,Consumer,Managua,Managua,Nicaragua,LATAM - Central,OFF-AR-10003658,Office Supplies,Art,0,"Boston Markers, Water Color",306.4,4,36
1412,NI-2018-106208,2018,6,26,2018,6,30,Standard Class,VH-21640,Víctor Huerta,Consumer,Managua,Managua,Nicaragua,LATAM - Central,TEC-PH-10004505,Technology,Phones,0,"Nokia Smart Phone, Full Size",2174,5,804
1413,NI-2018-106208,2018,6,26,2018,6,30,Standard Class,VH-21640,Víctor Huerta,Consumer,Managua,Managua,Nicaragua,LATAM - Central,OFF-AR-10001190,Office Supplies,Art,0,"Boston Canvas, Easy-Erase",2349.2,7,327.6
1414,DO-2016-127831,2016,9,6,2016,9,8,First Class,ES-13975,Eloísa Soto,Corporate,Santo Domingo,Santo Domingo,Dominican Republic,LATAM - Caribbean,OFF-LA-10004058,Office Supplies,Labels,0.2,"Hon Legal Exhibit Labels, 5000 Label Set",167.2,1,20.8
1415,DO-2016-127831,2016,9,6,2016,9,8,First Class,ES-13975,Eloísa Soto,Corporate,Santo Domingo,Santo Domingo,Dominican Republic,LATAM - Caribbean,OFF-BI-10000880,Office Supplies,Binders,0.2,"Wilson Jones Binder, Recycled",561.12,7,55.72
1416,BR-2015-114790,2015,11,2,2015,11,6,Standard Class,HD-15790,Herminio Díaz,Consumer,Cosmópolis,São Paulo,Brazil,LATAM - South,OFF-BI-10001124,Office Supplies,Binders,0,"Ibico Binder Covers, Clear",236.4,3,30.6
1417,SV-2018-125220,2018,2,5,2018,2,9,Standard Class,HQ-15730,Hortensia Quiñones,Consumer,Cojutepeque,Cuscatlán,El Salvador,LATAM - Central,OFF-AR-10000124,Office Supplies,Art,0,"Binney & Smith Highlighters, Fluorescent",96.8,2,44.4
1418,BO-2017-144995,2017,12,3,2017,12,7,Standard Class,AU-11290,Aria Urbina,Consumer,La Paz,La Paz,Bolivia,LATAM - South,OFF-ST-10001478,Office Supplies,Storage,0,"Tenex File Cart, Single Width",2205.6,6,1058.4
1419,PE-2017-112823,2017,1,8,2017,1,14,Standard Class,CO-12925,Coralía Olivas,Consumer,Lima,Lima (city),Peru,LATAM - South,OFF-EN-10004404,Office Supplies,Envelopes,0.4,"Jiffy Manila Envelope, with clear poly window",299.16,3,-105.24
1420,PE-2017-112823,2017,1,8,2017,1,14,Standard Class,CO-12925,Coralía Olivas,Consumer,Lima,Lima (city),Peru,LATAM - South,OFF-EN-10000543,Office Supplies,Envelopes,0.4,"Ames Clasp Envelope, Security-Tint",328.68,3,-131.52
1421,PE-2017-112823,2017,1,8,2017,1,14,Standard Class,CO-12925,Coralía Olivas,Consumer,Lima,Lima (city),Peru,LATAM - South,OFF-ST-10000130,Office Supplies,Storage,0.4,"Eldon Trays, Wire Frame",1584.72,2,-1003.68
1422,PE-2017-112823,2017,1,8,2017,1,14,Standard Class,CO-12925,Coralía Olivas,Consumer,Lima,Lima (city),Peru,LATAM - South,OFF-BI-10004903,Office Supplies,Binders,0.4,"Ibico Hole Reinforcements, Durable",199.2,1,-86.4
1423,PE-2017-112823,2017,1,8,2017,1,14,Standard Class,CO-12925,Coralía Olivas,Consumer,Lima,Lima (city),Peru,LATAM - South,OFF-BI-10004541,Office Supplies,Binders,0.4,"Wilson Jones Binder, Durable",121.2,2,-60.8
1424,PE-2017-112823,2017,1,8,2017,1,14,Standard Class,CO-12925,Coralía Olivas,Consumer,Lima,Lima (city),Peru,LATAM - South,FUR-CH-10004774,Furniture,Chairs,0.4,"Novimex Executive Leather Armchair, Red",357.6,2,-59.6
1425,PE-2017-112823,2017,1,8,2017,1,14,Standard Class,CO-12925,Coralía Olivas,Consumer,Lima,Lima (city),Peru,LATAM - South,OFF-EN-10003962,Office Supplies,Envelopes,0.4,"GlobeWeis Clasp Envelope, Set of 50",739.68,4,-37.12
1426,HT-2017-134803,2017,8,30,2017,8,30,Same Day,SP-20950,Silvia Pérez,Corporate,Carrefour,Ouest,Haiti,LATAM - Caribbean,OFF-ST-10004097,Office Supplies,Storage,0.4,"Tenex Box, Wire Frame",1694.4,5,-1101.6
1427,HT-2017-134803,2017,8,30,2017,8,30,Same Day,SP-20950,Silvia Pérez,Corporate,Carrefour,Ouest,Haiti,LATAM - Caribbean,OFF-SU-10000255,Office Supplies,Supplies,0.4,"Elite Box Cutter, High Speed",1765.08,3,-970.92
1428,MX-2015-155719,2015,12,7,2015,12,12,Standard Class,LC-17530,Loreto Cepeda,Consumer,San Francisco del Rincón,Guanajuato,Mexico,LATAM - North,TEC-AC-10000254,Technology,Accessories,0.2,"Belkin Keyboard, Programmable",1362.56,4,306.56
1429,MX-2018-118472,2018,6,14,2018,6,17,First Class,AS-10495,Ainhoa Saavedra,Corporate,Milpa Alta,Distrito Federal,Mexico,LATAM - North,OFF-ST-10001025,Office Supplies,Storage,0.2,"Tenex Trays, Single Width",5691.84,2,142.24
1430,CO-2017-107097,2017,9,7,2017,9,12,Standard Class,TT-21145,Thalía Torres,Corporate,Bucaramanga,Santander,Colombia,LATAM - South,OFF-LA-10000648,Office Supplies,Labels,0,"Harbour Creations Round Labels, Alphabetical",322.6,1,103.2
1431,CO-2017-107097,2017,9,7,2017,9,12,Standard Class,TT-21145,Thalía Torres,Corporate,Bucaramanga,Santander,Colombia,LATAM - South,OFF-EN-10004649,Office Supplies,Envelopes,0,"Ames Mailers, Recycled",657.6,2,295.6
1432,MX-2018-166954,2018,11,10,2018,11,17,Standard Class,BA-12100,Blas Alba,Home Office,Ciudad de México,Distrito Federal,Mexico,LATAM - North,OFF-EN-10003073,Office Supplies,Envelopes,0,"Jiffy Business Envelopes, Set of 50",281.2,2,53.2
1433,HN-2015-127698,2015,10,18,2015,10,24,Standard Class,CQ-12865,Conrado Quiñones,Consumer,La Ceiba,Atlántida,Honduras,LATAM - Central,OFF-AR-10000467,Office Supplies,Art,0.4,"Sanford Markers, Fluorescent",180.6,7,-60.2
1434,MX-2015-166576,2015,7,10,2015,7,15,Standard Class,CE-13150,Cintia Escobar,Corporate,Ciudad de México,Distrito Federal,Mexico,LATAM - North,OFF-LA-10004058,Office Supplies,Labels,0,"Hon Legal Exhibit Labels, 5000 Label Set",902,5,351
1435,BR-2018-104780,2018,10,25,2018,10,30,Standard Class,PC-19915,Patrocinio Castro,Consumer,Gravatá,Pernambuco,Brazil,LATAM - South,OFF-ST-10003785,Office Supplies,Storage,0,"Eldon Lockers, Blue",24609.6,8,491.2
1436,BR-2016-151680,2016,5,22,2016,5,29,Standard Class,MF-18490,Marlén Farías,Home Office,Curitiba,Paraná,Brazil,LATAM - South,TEC-MA-10000161,Technology,Machines,0.002,"Konica Receipt Printer, Durable",11802.35,6,1394.748
1437,BR-2016-151680,2016,5,22,2016,5,29,Standard Class,MF-18490,Marlén Farías,Home Office,Curitiba,Paraná,Brazil,LATAM - South,OFF-SU-10003252,Office Supplies,Supplies,0,"Fiskars Trimmer, Steel",9300,3,4557
1438,BR-2016-151680,2016,5,22,2016,5,29,Standard Class,MF-18490,Marlén Farías,Home Office,Curitiba,Paraná,Brazil,LATAM - South,OFF-ST-10004267,Office Supplies,Storage,0,"Smead File Cart, Single Width",948,3,274.8
1439,BR-2016-151680,2016,5,22,2016,5,29,Standard Class,MF-18490,Marlén Farías,Home Office,Curitiba,Paraná,Brazil,LATAM - South,OFF-BI-10002718,Office Supplies,Binders,0,"Avery Binder, Durable",333.6,3,139.8
1440,BR-2016-151680,2016,5,22,2016,5,29,Standard Class,MF-18490,Marlén Farías,Home Office,Curitiba,Paraná,Brazil,LATAM - South,OFF-AR-10001578,Office Supplies,Art,0,"Sanford Pencil Sharpener, Fluorescent",1939.8,3,678.6
1441,BR-2016-151680,2016,5,22,2016,5,29,Standard Class,MF-18490,Marlén Farías,Home Office,Curitiba,Paraná,Brazil,LATAM - South,OFF-BI-10003616,Office Supplies,Binders,0,"Avery Binding Machine, Clear",598.4,2,275.2
1442,BR-2016-151680,2016,5,22,2016,5,29,Standard Class,MF-18490,Marlén Farías,Home Office,Curitiba,Paraná,Brazil,LATAM - South,OFF-FA-10002600,Office Supplies,Fasteners,0,"Accos Thumb Tacks, 12 Pack",1111.2,4,400
1443,BR-2016-151680,2016,5,22,2016,5,29,Standard Class,MF-18490,Marlén Farías,Home Office,Curitiba,Paraná,Brazil,LATAM - South,OFF-AR-10001578,Office Supplies,Art,0,"Sanford Pencil Sharpener, Fluorescent",1200,3,240
1444,NI-2017-166534,2017,4,2,2017,4,9,Standard Class,AA-10555,Alina Armijo,Corporate,Managua,Managua,Nicaragua,LATAM - Central,FUR-BO-10003559,Furniture,Bookcases,0,"Sauder Stackable Bookrack, Pine",441.6,4,74.4
1445,PE-2018-140375,2018,5,2,2018,5,7,Second Class,SC-20665,Salomé Castillo,Home Office,Callao,Callao,Peru,LATAM - South,OFF-ST-10001358,Office Supplies,Storage,0.4,"Rogers Folders, Wire Frame",189.12,1,-12.68
1446,PE-2018-140375,2018,5,2,2018,5,7,Second Class,SC-20665,Salomé Castillo,Home Office,Callao,Callao,Peru,LATAM - South,OFF-AR-10000444,Office Supplies,Art,0.4,"BIC Highlighters, Blue",46.44,3,-24.36
1447,GT-2015-131009,2015,11,12,2015,11,16,Standard Class,CS-13090,Cora Sánchez,Consumer,Huehuetenango,Huehuetenango,Guatemala,LATAM - Central,OFF-BI-10000542,Office Supplies,Binders,0,"Wilson Jones 3-Hole Punch, Durable",159.6,2,68.4
1448,SV-2016-104269,2016,11,17,2016,11,21,Standard Class,TC-21085,Tina Cardona,Consumer,Mejicanos,San Salvador,El Salvador,LATAM - Central,OFF-ST-10004020,Office Supplies,Storage,0,"Tenex Lockers, Single Width",1532,5,153
1449,SV-2016-104269,2016,11,17,2016,11,21,Standard Class,TC-21085,Tina Cardona,Consumer,Mejicanos,San Salvador,El Salvador,LATAM - Central,OFF-SU-10001578,Office Supplies,Supplies,0,"Stiletto Shears, High Speed",1038.6,3,415.2
1450,SV-2016-104269,2016,11,17,2016,11,21,Standard Class,TC-21085,Tina Cardona,Consumer,Mejicanos,San Salvador,El Salvador,LATAM - Central,FUR-FU-10003046,Furniture,Furnishings,0,"Advantus Photo Frame, Durable",1057.2,6,264
1451,SV-2016-104269,2016,11,17,2016,11,21,Standard Class,TC-21085,Tina Cardona,Consumer,Mejicanos,San Salvador,El Salvador,LATAM - Central,OFF-AP-10003972,Office Supplies,Appliances,0,"Hoover Coffee Grinder, Silver",202,2,14
1452,SV-2016-104269,2016,11,17,2016,11,21,Standard Class,TC-21085,Tina Cardona,Consumer,Mejicanos,San Salvador,El Salvador,LATAM - Central,OFF-FA-10001711,Office Supplies,Fasteners,0,"Accos Rubber Bands, 12 Pack",492.8,2,231.6
1453,SV-2016-104269,2016,11,17,2016,11,21,Standard Class,TC-21085,Tina Cardona,Consumer,Mejicanos,San Salvador,El Salvador,LATAM - Central,OFF-LA-10002733,Office Supplies,Labels,0,"Novimex File Folder Labels, Alphabetical",334.2,3,39.6
1454,SV-2016-104269,2016,11,17,2016,11,21,Standard Class,TC-21085,Tina Cardona,Consumer,Mejicanos,San Salvador,El Salvador,LATAM - Central,OFF-PA-10003868,Office Supplies,Paper,0,"SanDisk Cards & Envelopes, Recycled",3348.8,4,1439.2
1455,SV-2015-161746,2015,12,16,2015,12,20,Standard Class,TC-21085,Tina Cardona,Consumer,Santa Ana,Santa Ana,El Salvador,LATAM - Central,OFF-AP-10000584,Office Supplies,Appliances,0,"Breville Refrigerator, Silver",442,5,39
1456,CU-2015-164322,2015,4,23,2015,4,29,Standard Class,RS-20335,Rebeca Segura,Consumer,Camagüey,Camagüey,Cuba,LATAM - Caribbean,OFF-EN-10003533,Office Supplies,Envelopes,0,"Cameo Peel and Seal, Recycled",313.2,2,53.2
1457,CU-2015-164322,2015,4,23,2015,4,29,Standard Class,RS-20335,Rebeca Segura,Consumer,Camagüey,Camagüey,Cuba,LATAM - Caribbean,FUR-TA-10000323,Furniture,Tables,0,"Lesro Round Table, Fully Assembled",410.8,2,139.6
1458,GT-2017-123456,2017,12,1,2017,12,4,Second Class,OG-19795,Olvido Godoy,Home Office,Escuintla,Escuintla,Guatemala,LATAM - Central,OFF-AR-10000467,Office Supplies,Art,0,"Sanford Markers, Fluorescent",86,2,17.2
1459,MX-2017-169495,2017,12,10,2017,12,13,First Class,BC-12190,Buenaventura Caldera,Consumer,Ciudad de México,Distrito Federal,Mexico,LATAM - North,OFF-LA-10001618,Office Supplies,Labels,0,"Hon Legal Exhibit Labels, Adjustable",2009,7,340.2
1460,MX-2017-169495,2017,12,10,2017,12,13,First Class,BC-12190,Buenaventura Caldera,Consumer,Ciudad de México,Distrito Federal,Mexico,LATAM - North,OFF-BI-10000346,Office Supplies,Binders,0,"Ibico 3-Hole Punch, Clear",221.2,2,28.4
1461,MX-2017-169495,2017,12,10,2017,12,13,First Class,BC-12190,Buenaventura Caldera,Consumer,Ciudad de México,Distrito Federal,Mexico,LATAM - North,TEC-AC-10004070,Technology,Accessories,0,"Memorex Router, Programmable",818.4,3,294.6
1462,MX-2017-169495,2017,12,10,2017,12,13,First Class,BC-12190,Buenaventura Caldera,Consumer,Ciudad de México,Distrito Federal,Mexico,LATAM - North,OFF-BI-10000121,Office Supplies,Binders,0,"Cardinal Index Tab, Clear",458.4,6,132
1463,VE-2018-154991,2018,10,18,2018,10,23,Second Class,MM-18535,Marta Manzanares,Corporate,Caracas,Distrito Capital,Venezuela,LATAM - South,OFF-ST-10000648,Office Supplies,Storage,0.7,"Eldon File Cart, Industrial",1070.16,1,-1962.04
1464,VE-2018-154991,2018,10,18,2018,10,23,Second Class,MM-18535,Marta Manzanares,Corporate,Caracas,Distrito Capital,Venezuela,LATAM - South,OFF-BI-10000179,Office Supplies,Binders,0.4,"Wilson Jones 3-Hole Punch, Economy",52.2,1,-14
1465,DO-2016-105879,2016,11,14,2016,11,14,Same Day,GA-15175,Germán Altamira,Home Office,La Romana,La Romana,Dominican Republic,LATAM - Caribbean,OFF-BI-10002894,Office Supplies,Binders,0.2,"Avery Binding Machine, Durable",218.56,2,29.76
1466,PA-2017-138758,2017,3,24,2017,3,26,First Class,LV-17575,Lourdes Villegas,Consumer,San Miguelito,Panamá,Panama,LATAM - Central,TEC-MA-10002686,Technology,Machines,0.402,"Okidata Card Printer, White",4547.79,3,-2601.21
1467,MX-2017-139759,2017,9,6,2017,9,13,Standard Class,AA-10615,Alicia Abrego,Corporate,Linares,Nuevo León,Mexico,LATAM - North,OFF-BI-10001984,Office Supplies,Binders,0,"Ibico Binding Machine, Economy",152.4,2,45.6
1468,MX-2017-139759,2017,9,6,2017,9,13,Standard Class,AA-10615,Alicia Abrego,Corporate,Linares,Nuevo León,Mexico,LATAM - North,OFF-ST-10004377,Office Supplies,Storage,0.2,"Rogers File Cart, Single Width",591.36,2,36.96
1469,VE-2017-137981,2017,5,16,2017,5,20,Standard Class,FC-14695,Federico Callas,Corporate,Maracaibo,Zulia,Venezuela,LATAM - South,FUR-BO-10003991,Furniture,Bookcases,0.4,"Bush Classic Bookcase, Traditional",864,9,43.2
1470,VE-2017-137981,2017,5,16,2017,5,20,Standard Class,FC-14695,Federico Callas,Corporate,Maracaibo,Zulia,Venezuela,LATAM - South,OFF-LA-10001402,Office Supplies,Labels,0.4,"Smead Color Coded Labels, 5000 Label Set",320.4,3,-213.6
1471,MX-2016-133480,2016,12,21,2016,12,23,Second Class,NJ-19330,Nieves Jasón,Consumer,Celaya,Guanajuato,Mexico,LATAM - North,FUR-TA-10001744,Furniture,Tables,0,"Lesro Coffee Table, Adjustable Height",187.2,4,87.2
1472,MX-2016-133480,2016,12,21,2016,12,23,Second Class,NJ-19330,Nieves Jasón,Consumer,Celaya,Guanajuato,Mexico,LATAM - North,TEC-MA-10001777,Technology,Machines,0.002,"Okidata Printer, Red",7792.78,9,2169.5832
1473,MX-2016-133480,2016,12,21,2016,12,23,Second Class,NJ-19330,Nieves Jasón,Consumer,Celaya,Guanajuato,Mexico,LATAM - North,OFF-PA-10002292,Office Supplies,Paper,0.2,"SanDisk Computer Printout Paper, Recycled",1806.4,2,-429.2
1474,MX-2016-133480,2016,12,21,2016,12,23,Second Class,NJ-19330,Nieves Jasón,Consumer,Celaya,Guanajuato,Mexico,LATAM - North,FUR-CH-10002002,Furniture,Chairs,0,"Hon Rocking Chair, Black",652.4,2,6.4
